,model,fold,test_score,train_score,y_name
142,LogisticRegression__penalty=l1,2,0.40694444444444444,1.0,mq_7_bad_mood
143,LogisticRegression__penalty=l1,3,0.2901960784313725,1.0,mq_7_bad_mood
144,LogisticRegression__penalty=l1,4,0.39356643356643356,1.0,mq_7_bad_mood
145,LogisticRegression__penalty=l2,0,0.32717086834733894,1.0,mq_7_bad_mood
146,LogisticRegression__penalty=l2,1,0.6214896214896215,1.0,mq_7_bad_mood
147,LogisticRegression__penalty=l2,2,0.2309640522875817,1.0,mq_7_bad_mood
148,LogisticRegression__penalty=l2,3,0.3049707602339181,1.0,mq_7_bad_mood
149,LogisticRegression__penalty=l2,4,0.45666666666666667,1.0,mq_7_bad_mood
150,LogisticRegression__penalty=elasticnet,0,0.4905982905982905,0.7048782354876953,mq_7_bad_mood
151,LogisticRegression__penalty=elasticnet,1,0.49084249084249076,0.6633534118914236,mq_7_bad_mood
152,LogisticRegression__penalty=elasticnet,2,0.2511111111111111,0.7091771854113353,mq_7_bad_mood
153,LogisticRegression__penalty=elasticnet,3,0.39387254901960783,0.7312058402997379,mq_7_bad_mood
154,LogisticRegression__penalty=elasticnet,4,0.439551282051282,0.6769286094620477,mq_7_bad_mood
155,DecisionTreeClassifier,0,0.33473389355742295,0.7477789866344632,mq_7_bad_mood
156,DecisionTreeClassifier,1,0.2619047619047619,0.8213270555524017,mq_7_bad_mood
157,DecisionTreeClassifier,2,0.13143939393939394,0.8932197863342046,mq_7_bad_mood
158,DecisionTreeClassifier,3,0.5734848484848485,0.927497990961938,mq_7_bad_mood
159,DecisionTreeClassifier,4,0.4334798534798535,0.8570963161784728,mq_7_bad_mood
160,RandomForestClassifier,0,0.3953823953823954,1.0,mq_7_bad_mood
161,RandomForestClassifier,1,0.4647313470842882,1.0,mq_7_bad_mood
162,RandomForestClassifier,2,0.20277777777777778,1.0,mq_7_bad_mood
163,RandomForestClassifier,3,0.3508771929824561,1.0,mq_7_bad_mood
164,RandomForestClassifier,4,0.47706766917293236,1.0,mq_7_bad_mood
165,AdaBoostClassifier,0,0.27780914737436474,0.7008952422207783,mq_7_bad_mood
166,AdaBoostClassifier,1,0.36000690131124913,0.6824014650101607,mq_7_bad_mood
167,AdaBoostClassifier,2,0.30059523809523814,0.8413718261432722,mq_7_bad_mood
168,AdaBoostClassifier,3,0.4303571428571429,0.7644666705859837,mq_7_bad_mood
169,AdaBoostClassifier,4,0.2989285714285715,0.7947498068336445,mq_7_bad_mood
170,SVC,0,0.4102870813397129,0.635116598079561,mq_7_bad_mood
171,SVC,1,0.5648874934589221,0.5995875505488566,mq_7_bad_mood
172,SVC,2,0.1784090909090909,0.6801433519794742,mq_7_bad_mood
173,SVC,3,0.375,0.6758549540020198,mq_7_bad_mood
174,SVC,4,0.49444444444444446,0.6285393295675763,mq_7_bad_mood
175,LinearSVC,0,0.23581048581048583,1.0,mq_7_bad_mood
176,LinearSVC,1,0.6214896214896215,1.0,mq_7_bad_mood
177,LinearSVC,2,0.21952380952380954,1.0,mq_7_bad_mood
178,LinearSVC,3,0.2565953654188948,1.0,mq_7_bad_mood
179,LinearSVC,4,0.2792207792207792,1.0,mq_7_bad_mood
180,LogisticRegression__penalty=None,0,0.18253968253968253,1.0,mq_8_energy
181,LogisticRegression__penalty=None,1,0.2566481137909709,1.0,mq_8_energy
182,LogisticRegression__penalty=None,2,0.16805555555555557,1.0,mq_8_energy
183,LogisticRegression__penalty=None,3,0.19166666666666665,1.0,mq_8_energy
184,LogisticRegression__penalty=None,4,0.14583333333333334,1.0,mq_8_energy
185,LogisticRegression__penalty=l1,0,0.3775853775853776,0.9509750783782348,mq_8_energy
