,model,fold,test_score,train_score,y_name
339,AdaBoostClassifier,4,0.17185083347654234,0.870417319677051,mq_10_unconcentrated
340,SVC,0,0.18055555555555555,0.29272410917439695,mq_10_unconcentrated
341,SVC,1,0.16996047430830039,0.4139797703453955,mq_10_unconcentrated
342,SVC,2,0.1575381140598532,0.35382478339999895,mq_10_unconcentrated
343,SVC,3,0.294314381270903,0.4309928480584048,mq_10_unconcentrated
344,SVC,4,0.1578099838969404,0.4823448153109837,mq_10_unconcentrated
345,LinearSVC,0,0.2916666666666667,1.0,mq_10_unconcentrated
346,LinearSVC,1,0.2903820816864295,1.0,mq_10_unconcentrated
347,LinearSVC,2,0.2561872909698996,1.0,mq_10_unconcentrated
348,LinearSVC,3,0.35455486542443065,1.0,mq_10_unconcentrated
349,LinearSVC,4,0.10144927536231883,1.0,mq_10_unconcentrated
