,model,fold,test_score,train_score,y_name
200,LogisticRegression__penalty=None,0,0.250222816399287,0.8156782793740708,mq_8_energy
201,LogisticRegression__penalty=None,1,0.2832674571805006,0.9140908920609943,mq_8_energy
202,LogisticRegression__penalty=None,2,0.36645962732919257,0.753858464616154,mq_8_energy
203,LogisticRegression__penalty=None,3,0.2648829431438127,0.989247311827957,mq_8_energy
204,LogisticRegression__penalty=None,4,0.1705685618729097,1.0,mq_8_energy
205,LogisticRegression__penalty=l1,0,0.22253787878787876,0.6593544390684903,mq_8_energy
206,LogisticRegression__penalty=l1,1,0.30152456239412756,0.6142216206732336,mq_8_energy
207,LogisticRegression__penalty=l1,2,0.3317725752508361,0.5040860215053763,mq_8_energy
208,LogisticRegression__penalty=l1,3,0.2858416945373467,0.649021229666391,mq_8_energy
209,LogisticRegression__penalty=l1,4,0.30724637681159417,0.6341994984912236,mq_8_energy
210,LogisticRegression__penalty=l2,0,0.32564102564102565,0.7375834175935289,mq_8_energy
211,LogisticRegression__penalty=l2,1,0.28616600790513835,0.7755578222618896,mq_8_energy
212,LogisticRegression__penalty=l2,2,0.37041219649915297,0.6764555747136058,mq_8_energy
213,LogisticRegression__penalty=l2,3,0.22298136645962735,0.7973664811001804,mq_8_energy
214,LogisticRegression__penalty=l2,4,0.20535117056856186,0.7842200809942746,mq_8_energy
215,LogisticRegression__penalty=elasticnet,0,0.3359477124183006,0.6280977241210539,mq_8_energy
216,LogisticRegression__penalty=elasticnet,1,0.29881422924901185,0.6472279665463676,mq_8_energy
217,LogisticRegression__penalty=elasticnet,2,0.29218607479477043,0.5381232317462212,mq_8_energy
218,LogisticRegression__penalty=elasticnet,3,0.2858416945373467,0.6406258615936035,mq_8_energy
219,LogisticRegression__penalty=elasticnet,4,0.27969132316958406,0.615239066683667,mq_8_energy
220,KNeighborsClassifier,0,0.34350649350649354,0.4703338622450851,mq_8_energy
221,KNeighborsClassifier,1,0.3830951657038613,0.44364515184985887,mq_8_energy
222,KNeighborsClassifier,2,0.28695652173913044,0.42535514456973084,mq_8_energy
223,KNeighborsClassifier,3,0.2572306920133007,0.48646165371872196,mq_8_energy
224,KNeighborsClassifier,4,0.27157190635451506,0.4558637293159433,mq_8_energy
225,DecisionTreeClassifier,0,0.2509803921568628,0.9360837487470555,mq_8_energy
226,DecisionTreeClassifier,1,0.3430520034100597,0.7522841865965432,mq_8_energy
227,DecisionTreeClassifier,2,0.39018952062430323,0.8501667228653853,mq_8_energy
228,DecisionTreeClassifier,3,0.3102829537612147,0.9260033364712362,mq_8_energy
229,DecisionTreeClassifier,4,0.3594202898550724,0.9352355975172656,mq_8_energy
230,RandomForestClassifier,0,0.3900162337662338,1.0,mq_8_energy
231,RandomForestClassifier,1,0.45460626330191545,1.0,mq_8_energy
232,RandomForestClassifier,2,0.34464376203506636,1.0,mq_8_energy
233,RandomForestClassifier,3,0.33761528326745716,1.0,mq_8_energy
234,RandomForestClassifier,4,0.2712215320910973,1.0,mq_8_energy
235,AdaBoostClassifier,0,0.34208144796380086,0.5778983763148752,mq_8_energy
236,AdaBoostClassifier,1,0.3783173348390739,0.6661584528894121,mq_8_energy
237,AdaBoostClassifier,2,0.3055335968379446,0.5720455110086667,mq_8_energy
238,AdaBoostClassifier,3,0.24817973788225503,0.560995940041921,mq_8_energy
239,AdaBoostClassifier,4,0.34782608695652173,0.5082821560214742,mq_8_energy
240,SVC,0,0.2956709956709957,0.5042231319405233,mq_8_energy
241,SVC,1,0.3201581027667984,0.5372421127259837,mq_8_energy
242,SVC,2,0.37247969421882465,0.48587624976419536,mq_8_energy
243,SVC,3,0.3423913043478261,0.4592112878483078,mq_8_energy
244,SVC,4,0.3031055900621118,0.48917706216287965,mq_8_energy
245,LinearSVC,0,0.3229548229548229,0.7264648033126294,mq_8_energy
246,LinearSVC,1,0.2832674571805006,0.7638517234870558,mq_8_energy
247,LinearSVC,2,0.37041219649915297,0.6098129329349034,mq_8_energy
248,LinearSVC,3,0.2556298773690078,0.7838388168470689,mq_8_energy
249,LinearSVC,4,0.17391304347826086,0.7627067223993935,mq_8_energy
250,LogisticRegression__penalty=None,0,0.3333333333333333,1.0,mq_9_tense
251,LogisticRegression__penalty=None,1,0.28688702601746074,1.0,mq_9_tense
252,LogisticRegression__penalty=None,2,0.2681159420289855,1.0,mq_9_tense
253,LogisticRegression__penalty=None,3,0.32228061793279184,0.8377870214383599,mq_9_tense
254,LogisticRegression__penalty=None,4,0.3800085251491901,0.9138155751058975,mq_9_tense
255,LogisticRegression__penalty=l1,0,0.33449883449883444,0.780760376614414,mq_9_tense
256,LogisticRegression__penalty=l1,1,0.38226990400903443,0.7947753768230627,mq_9_tense
257,LogisticRegression__penalty=l1,2,0.3270867240176703,0.7621359737962514,mq_9_tense
258,LogisticRegression__penalty=l1,3,0.4262939958592132,0.7280662411592204,mq_9_tense
259,LogisticRegression__penalty=l1,4,0.32173913043478264,0.7069547793050097,mq_9_tense
260,LogisticRegression__penalty=l2,0,0.3011294261294261,0.7239205547253652,mq_9_tense
261,LogisticRegression__penalty=l2,1,0.3168642951251647,0.7074875984175079,mq_9_tense
262,LogisticRegression__penalty=l2,2,0.39665194140897464,0.7038806147752604,mq_9_tense
263,LogisticRegression__penalty=l2,3,0.44131231087752826,0.7282679627126032,mq_9_tense
264,LogisticRegression__penalty=l2,4,0.32173913043478264,0.7056425217415465,mq_9_tense
265,LogisticRegression__penalty=elasticnet,0,0.2517482517482517,0.6741110033497727,mq_9_tense
266,LogisticRegression__penalty=elasticnet,1,0.43957974392757,0.6322615159395311,mq_9_tense
267,LogisticRegression__penalty=elasticnet,2,0.35228539576365664,0.6751893210114234,mq_9_tense
268,LogisticRegression__penalty=elasticnet,3,0.4105966497270845,0.6079487064148124,mq_9_tense
269,LogisticRegression__penalty=elasticnet,4,0.4335403726708075,0.6835980702040074,mq_9_tense
270,KNeighborsClassifier,0,0.23851010101010098,0.46853375384577506,mq_9_tense
271,KNeighborsClassifier,1,0.3521739130434782,0.31758644317942236,mq_9_tense
272,KNeighborsClassifier,2,0.09574000878348704,0.352074625799307,mq_9_tense
273,KNeighborsClassifier,3,0.36428571428571427,0.3874494499900992,mq_9_tense
274,KNeighborsClassifier,4,0.16739130434782606,0.3731126824505432,mq_9_tense
275,DecisionTreeClassifier,0,0.18920454545454546,0.8732643737193788,mq_9_tense
276,DecisionTreeClassifier,1,0.16471571906354515,0.826337059387332,mq_9_tense
277,DecisionTreeClassifier,2,0.36047430830039534,0.913361383824217,mq_9_tense
278,DecisionTreeClassifier,3,0.3725296442687747,0.8924991651639619,mq_9_tense
279,DecisionTreeClassifier,4,0.3948930296756384,0.8608806963645673,mq_9_tense
280,RandomForestClassifier,0,0.2880952380952381,1.0,mq_9_tense
281,RandomForestClassifier,1,0.3703557312252964,1.0,mq_9_tense
282,RandomForestClassifier,2,0.2967032967032967,1.0,mq_9_tense
283,RandomForestClassifier,3,0.37783461210571184,1.0,mq_9_tense
284,RandomForestClassifier,4,0.2215697346132129,1.0,mq_9_tense
285,AdaBoostClassifier,0,0.2667855020796197,0.6594964995220749,mq_9_tense
286,AdaBoostClassifier,1,0.3329617242660721,0.5660776416854183,mq_9_tense
287,AdaBoostClassifier,2,0.35797101449275365,0.5619405154113806,mq_9_tense
288,AdaBoostClassifier,3,0.30434782608695654,0.6261648745519713,mq_9_tense
289,AdaBoostClassifier,4,0.23079094818225254,0.5718052927534711,mq_9_tense
290,SVC,0,0.11666666666666665,0.9891205757665383,mq_9_tense
291,SVC,1,0.3334346812607682,0.9782563110954214,mq_9_tense
292,SVC,2,0.28616600790513835,0.978494623655914,mq_9_tense
293,SVC,3,0.4628632237327889,0.9892422278146367,mq_9_tense
294,SVC,4,0.20993788819875778,0.9782299767102199,mq_9_tense
295,LinearSVC,0,0.37296037296037293,0.7895977585095544,mq_9_tense
296,LinearSVC,1,0.3420289855072464,0.7945383171189624,mq_9_tense
297,LinearSVC,2,0.32717391304347826,0.7729807730570076,mq_9_tense
298,LinearSVC,3,0.4785793916228699,0.709188999377504,mq_9_tense
299,LinearSVC,4,0.32173913043478264,0.6843402141478316,mq_9_tense
300,LogisticRegression__penalty=None,0,0.375,0.9114565714854244,mq_10_unconcentrated
301,LogisticRegression__penalty=None,1,0.224223602484472,1.0,mq_10_unconcentrated
302,LogisticRegression__penalty=None,2,0.2663592446201142,0.8284315132112922,mq_10_unconcentrated
303,LogisticRegression__penalty=None,3,0.3232528341223993,1.0,mq_10_unconcentrated
304,LogisticRegression__penalty=None,4,0.17028985507246377,1.0,mq_10_unconcentrated
305,LogisticRegression__penalty=l1,0,0.39424603174603173,0.7024727451124402,mq_10_unconcentrated
306,LogisticRegression__penalty=l1,1,0.2126482213438735,0.7298479792361884,mq_10_unconcentrated
307,LogisticRegression__penalty=l1,2,0.3560833028863719,0.7530239433681397,mq_10_unconcentrated
308,LogisticRegression__penalty=l1,3,0.3660079051383399,0.7315842088580385,mq_10_unconcentrated
309,LogisticRegression__penalty=l1,4,0.19761904761904764,0.7320666808987166,mq_10_unconcentrated
310,LogisticRegression__penalty=l2,0,0.4974358974358974,0.716183196804834,mq_10_unconcentrated
311,LogisticRegression__penalty=l2,1,0.20869565217391303,0.6989247311827957,mq_10_unconcentrated
312,LogisticRegression__penalty=l2,2,0.26224982746721875,0.7198121369422815,mq_10_unconcentrated
313,LogisticRegression__penalty=l2,3,0.28257153474544777,0.730686233336767,mq_10_unconcentrated
314,LogisticRegression__penalty=l2,4,0.23022774327122156,0.731077377187434,mq_10_unconcentrated
315,LogisticRegression__penalty=elasticnet,0,0.39722222222222214,0.65180100095881,mq_10_unconcentrated
316,LogisticRegression__penalty=elasticnet,1,0.1691699604743083,0.7314854910656301,mq_10_unconcentrated
317,LogisticRegression__penalty=elasticnet,2,0.29967304647611553,0.7408551509933999,mq_10_unconcentrated
318,LogisticRegression__penalty=elasticnet,3,0.28142292490118576,0.7408276311502118,mq_10_unconcentrated
319,LogisticRegression__penalty=elasticnet,4,0.2028985507246377,0.763773559019739,mq_10_unconcentrated
320,KNeighborsClassifier,0,0.28219696969696967,0.3487886245556467,mq_10_unconcentrated
321,KNeighborsClassifier,1,0.21195652173913043,0.3524351676154333,mq_10_unconcentrated
